run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points,local_min,max_local_min_p,hit_eps_floor,deadzone_used,deadzone_ambiguous,shape_fit_attempted,shape_fit_resolved,shape_fit_nonconcave,shape_fit_failed,ulp_step_adjusted,eps_ulps_bumped,fit_fast_sec,fit_high_precision_sec,high_precision_points,hp_3point_attempted,hp_3point_resolved,hp_3point_failed,hp_flat_tol_scale
2026-04-30 23:44:47,69,0.096860,0.004965,0.101825,2381,53,0.650033648122,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,67,0.117319,0.007932,0.125251,2245,47,0.647058823529,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,70,0.100463,0.005773,0.106236,2451,51,0.647887323944,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,71,0.113061,0.005636,0.118698,2521,45,0.645864087486,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,72,0.104491,0.005711,0.110202,2593,57,0.650716039690,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,73,0.109290,0.005835,0.115124,2665,51,0.648648648649,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,74,0.105620,0.005972,0.111592,2739,45,0.646695201560,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,75,0.119972,0.006119,0.126091,2813,59,0.651344634060,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,76,0.120308,0.007278,0.127586,2889,53,0.649350649351,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,77,0.118298,0.007896,0.126195,2965,49,0.647462443786,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,78,0.131581,0.007267,0.138847,3043,63,0.651925552938,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,79,0.132971,0.006961,0.139932,3121,55,0.650000000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,81,0.130906,0.007116,0.138022,3281,63,0.652464023011,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,80,0.147350,0.007751,0.155102,3201,53,0.648172905924,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,82,0.131339,0.010600,0.141939,3363,55,0.650602409639,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,83,0.144058,0.007438,0.151495,3445,55,0.648832667165,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,84,0.142174,0.008667,0.150841,3529,63,0.647118281824,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,85,0.145027,0.008594,0.153621,3613,55,0.651162790698,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,86,0.168096,0.007854,0.175950,3699,65,0.649446968641,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,87,0.164742,0.007766,0.172508,3785,61,0.647727272727,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,88,0.159747,0.007896,0.167643,3873,59,0.651685393258,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,90,0.156773,0.008050,0.164823,4051,65,0.648351648352,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,89,0.173907,0.007795,0.181702,3961,65,0.650020353055,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,91,0.185840,0.008667,0.194507,4141,59,0.646758103918,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,92,0.182801,0.008883,0.191685,4233,69,0.650556777280,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,93,0.180198,0.010102,0.190300,4325,65,0.648936170213,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,94,0.191491,0.010081,0.201571,4419,63,0.647386305776,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,95,0.181124,0.010155,0.191279,4513,75,0.651059703863,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,96,0.185909,0.009856,0.195765,4609,65,0.649484536082,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,97,0.197018,0.009770,0.206788,4705,71,0.647976070321,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,98,0.220919,0.009338,0.230257,4803,75,0.651532175883,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,99,0.202583,0.011843,0.214426,4901,65,0.650000000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,101,0.207998,0.012679,0.220676,5101,77,0.651976878618,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,100,0.212318,0.012544,0.224861,5001,67,0.648530820990,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,102,0.227124,0.011772,0.238896,5203,65,0.650485436893,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,103,0.212272,0.010961,0.223233,5305,73,0.649053586354,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,104,0.231431,0.026104,0.257535,5409,79,0.652396190632,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,105,0.249084,0.011565,0.260650,5513,71,0.650943396226,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,106,0.239561,0.012147,0.251709,5619,77,0.649547055457,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,107,0.257240,0.011971,0.269211,5725,77,0.652792226356,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,109,0.255767,0.011749,0.267516,5941,79,0.650013624101,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,108,0.257450,0.012858,0.270308,5833,75,0.651376146789,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,111,0.271121,0.012451,0.283572,6161,81,0.651785714286,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,110,0.277572,0.012545,0.290118,6051,77,0.648683954550,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,112,0.259118,0.014328,0.273447,6273,83,0.650455433764,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,113,0.256617,0.012122,0.268739,6385,77,0.649122807018,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,114,0.288741,0.013694,0.302435,6499,81,0.652173913043,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,115,0.275179,0.017318,0.292497,6613,85,0.650874404477,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,117,0.278204,0.015501,0.293706,6845,79,0.648316764240,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,116,0.281691,0.014914,0.296605,6729,79,0.649572649573,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,118,0.292477,0.015740,0.308217,6963,89,0.651272262728,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,119,0.308520,0.014622,0.323143,7081,81,0.650000000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,120,0.292264,0.015725,0.307989,7201,81,0.648771478766,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,121,0.296389,0.014734,0.311123,7321,89,0.651650565254,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,122,0.326603,0.015393,0.341996,7443,83,0.650406504065,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,123,0.311483,0.017855,0.329338,7565,87,0.649204200578,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,124,0.311662,0.017397,0.329060,7689,87,0.648027693015,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,125,0.329843,0.016760,0.346603,7813,87,0.650793650794,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,126,0.324584,0.016551,0.341135,7939,91,0.649616487669,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,128,0.409803,0.016694,0.426497,8193,89,0.651162790698,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,127,0.424530,0.020602,0.445132,8065,89,0.648464002879,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,129,0.423363,0.016086,0.439449,8321,91,0.650009754257,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,130,0.435747,0.016693,0.452440,8451,87,0.648854961832,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,131,0.423915,0.016443,0.440358,8581,91,0.651515151515,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,132,0.438891,0.021718,0.460609,8713,93,0.650385286995,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,133,0.447412,0.017644,0.465056,8845,93,0.649253731343,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,134,0.436356,0.018569,0.454924,8979,91,0.651851851852,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,135,0.384337,0.028112,0.412449,9111,95,0.650744259039,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,136,0.413426,0.018321,0.431747,9249,95,0.649635036496,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,137,0.396551,0.018647,0.415198,9385,95,0.652173913043,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,138,0.414479,0.017604,0.432084,9523,99,0.651087742296,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,139,0.411308,0.026730,0.438038,9661,95,0.650000000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,140,0.413278,0.020548,0.433827,9801,99,0.648944391507,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,141,0.416843,0.021892,0.438735,9941,99,0.651416718111,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,142,0.419624,0.020335,0.439959,10083,99,0.650349650350,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,143,0.426447,0.021398,0.447846,10225,99,0.649313461217,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,144,0.455925,0.020406,0.476331,10369,109,0.651732086639,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,145,0.439704,0.021555,0.461258,10513,101,0.650684931507,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,146,0.469589,0.022395,0.491985,10659,101,0.649667471744,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,147,0.464558,0.021855,0.486413,10805,109,0.652034675070,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,148,0.468789,0.023593,0.492383,10953,99,0.651006711409,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,149,0.468388,0.024299,0.492688,11101,105,0.650007326401,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,150,0.478310,0.023159,0.501469,11251,109,0.652325244875,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,151,0.483962,0.040760,0.524722,11401,101,0.651315789474,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,153,0.514814,0.023703,0.538517,11705,109,0.652604498205,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,152,0.523039,0.025891,0.548930,11553,109,0.650333857666,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,154,0.546997,0.025385,0.572382,11859,103,0.651612903226,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,155,0.529196,0.026359,0.555555,12013,119,0.650647833998,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,156,0.534808,0.024443,0.559251,12169,107,0.649699319716,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,157,0.543940,0.024700,0.568640,12325,109,0.651898734177,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,158,0.550237,0.024405,0.574642,12483,119,0.650949965867,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,159,0.529382,0.031444,0.560825,12641,111,0.650017173667,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,160,0.534964,0.035216,0.570180,12801,111,0.652173913043,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,161,0.581001,0.026310,0.607311,12961,121,0.651240911128,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,162,0.571464,0.034129,0.605593,13123,111,0.650306748466,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,163,0.566434,0.026233,0.592667,13285,115,0.652439024390,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,164,0.567872,0.027362,0.595234,13449,119,0.651521279802,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,165,0.590971,0.029108,0.620079,13613,109,0.650602409639,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,166,0.583791,0.027316,0.611107,13779,121,0.649706495335,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,167,0.586105,0.035697,0.621802,13945,121,0.651791638348,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,168,0.588144,0.030342,0.618485,14113,111,0.650887573964,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,169,0.654002,0.030734,0.684736,14281,119,0.650005703877,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,171,0.632855,0.030457,0.663311,14621,115,0.651162790698,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,170,0.661854,0.028516,0.690371,14451,125,0.652052513478,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,172,0.633212,0.032878,0.666091,14793,125,0.650294537822,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,173,0.658770,0.031669,0.690439,14965,123,0.649439741615,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,174,0.651123,0.030356,0.681479,15139,117,0.651428571429,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,175,0.646047,0.035205,0.681253,15313,127,0.650573527580,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,176,0.657135,0.029362,0.686497,15489,125,0.649731515178,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,177,0.703686,0.033695,0.737381,15665,125,0.651685393258,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,178,0.688004,0.061610,0.749614,15843,125,0.650843168009,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,179,0.708738,0.032164,0.740903,16021,123,0.650000000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,180,0.708454,0.030660,0.739113,16201,131,0.651933701657,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,181,0.721972,0.034589,0.756562,16381,129,0.651103921346,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,182,0.706168,0.031367,0.737535,16563,123,0.650273224044,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,183,0.717737,0.033163,0.750899,16745,131,0.649461369517,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,184,0.752921,0.040673,0.793594,16929,133,0.651356219849,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,185,0.823611,0.034403,0.858014,17113,123,0.650537634409,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,186,0.781297,0.035440,0.816737,17299,131,0.649737324175,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,188,0.781902,0.035526,0.817428,17673,127,0.650793650794,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,187,0.835481,0.038254,0.873735,17485,137,0.651600468188,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,189,0.816916,0.042072,0.858988,17861,133,0.650004566224,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,190,0.797713,0.036401,0.834113,18051,139,0.651837045614,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,191,0.791014,0.045680,0.836694,18241,131,0.651041666667,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,192,0.815779,0.038746,0.854525,18433,135,0.650263501884,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,193,0.910895,0.036268,0.947162,18625,141,0.652066307925,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,194,0.835077,0.045067,0.880144,18819,135,0.651282051282,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,195,0.835482,0.040796,0.876278,19013,137,0.650514512510,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,196,0.871904,0.036045,0.907949,19209,135,0.649746192893,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,197,0.869351,0.040400,0.909751,19403,145,0.651515151515,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,198,0.880232,0.047881,0.928114,19603,139,0.650757956461,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,199,0.881654,0.065222,0.946876,19801,137,0.650000000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,200,0.876093,0.043870,0.919963,20001,143,0.651741293532,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,201,0.916675,0.057463,0.974139,20201,143,0.650994170810,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,202,0.909006,0.047057,0.956063,20403,135,0.650246305419,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,203,0.910248,0.049886,0.960135,20605,145,0.651960784314,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,204,0.979389,0.043159,1.022547,20809,143,0.651223472905,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,205,0.936390,0.055224,0.991615,21013,139,0.650485436893,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,206,0.928902,0.047802,0.976705,21219,153,0.652173913043,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,207,0.920302,0.055034,0.975335,21425,145,0.651446161784,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,208,0.929640,0.050093,0.979733,21633,145,0.650717703349,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,209,1.000996,0.048490,1.049485,21841,149,0.650003737861,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,210,0.963392,0.047994,1.011387,22049,149,0.651662519483,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,211,0.960561,0.056781,1.017342,22261,147,0.650943396226,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,212,1.014092,0.059148,1.073240,22473,147,0.650238381906,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,213,1.004115,0.048600,1.052715,22685,151,0.651872812223,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,214,1.015838,0.046698,1.062536,22899,147,0.651162790698,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,215,1.015538,0.056350,1.071888,23113,149,0.650466509117,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,216,1.023019,0.074911,1.097929,23329,157,0.652077291506,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,218,1.131557,0.052622,1.184179,23763,153,0.650688387274,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,217,1.148375,0.084411,1.232786,23543,151,0.651376146789,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,219,1.143106,0.063630,1.206735,23981,159,0.652276195118,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,220,1.170603,0.056981,1.227584,24201,161,0.651583710407,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,221,1.167658,0.062421,1.230080,24421,161,0.650904269683,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,222,1.151575,0.057376,1.208951,24643,157,0.652469748050,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,223,1.156851,0.053100,1.209951,24865,161,0.651785714286,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,224,1.171002,0.055455,1.226457,25089,157,0.651114396142,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,225,1.126205,0.051308,1.177513,25311,161,0.652658163349,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,227,1.118449,0.061426,1.179874,25765,161,0.651318993830,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,226,1.164108,0.062526,1.226634,25539,161,0.651982378855,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,228,1.233360,0.070270,1.303630,25993,157,0.652841642898,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
2026-04-30 23:44:47,230,1.219437,0.053381,1.272818,26451,159,0.651518278124,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,1.0e+32
