run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points,local_min,max_local_min_p,hit_eps_floor,deadzone_used,deadzone_ambiguous,shape_fit_attempted,shape_fit_resolved,shape_fit_nonconcave,shape_fit_failed,ulp_step_adjusted,eps_ulps_bumped
2026-04-30 16:03:06,231,1.171765,0.068665,1.240430,26681,159,0.650862068966,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,232,1.176743,0.127698,1.304441,26913,167,0.652360515021,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,233,1.249708,0.051699,1.301407,27145,171,0.651712453359,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,234,1.245624,0.051796,1.297420,27379,159,0.651063829787,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,235,1.236995,0.054953,1.291948,27613,169,0.652542372881,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,236,1.268791,0.053792,1.322583,27849,177,0.651901713524,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,237,1.267068,0.051294,1.318363,28085,163,0.651260504202,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,238,1.297553,0.056991,1.354544,28323,173,0.652719665272,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,239,1.299752,0.058625,1.358378,28561,171,0.652086242911,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,240,1.240347,0.063755,1.304102,28799,167,0.651452282158,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,241,1.269820,0.057071,1.326891,29041,169,0.650829279559,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,242,1.246967,0.065289,1.312256,29283,171,0.652266216710,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,243,1.269885,0.058001,1.327886,29525,175,0.651639344262,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,244,1.305055,0.072526,1.377580,29769,171,0.651023176747,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,245,1.291512,0.073748,1.365259,30013,171,0.652441801568,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,246,1.319149,0.059745,1.378894,30259,179,0.651821862348,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,247,1.335077,0.060307,1.395384,30505,175,0.651212383492,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,248,1.342345,0.058333,1.400677,30753,175,0.652613156101,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,249,1.367042,0.059651,1.426692,31001,177,0.652000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,250,1.369542,0.060249,1.429791,31251,179,0.651397067961,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,251,1.365309,0.060514,1.425823,31501,173,0.650800617049,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,252,1.385302,0.062147,1.447449,31753,179,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,253,1.398210,0.061001,1.459211,32005,179,0.651577390373,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,254,1.392103,0.068308,1.460411,32259,175,0.650987205567,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,255,1.406686,0.082695,1.489381,32511,185,0.652343750000,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,256,1.436628,0.080281,1.516908,32769,187,0.651753503468,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,257,1.452950,0.062173,1.515124,33025,179,0.651162790698,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,258,1.469307,0.063429,1.532736,33283,183,0.652509652510,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,259,1.441446,0.061658,1.503104,33541,183,0.651925552938,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,260,1.482524,0.067710,1.550234,33801,187,0.651340996169,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,261,1.478789,0.063978,1.542768,34061,185,0.650765774785,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,262,1.498509,0.064690,1.563199,34323,181,0.652093677827,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,263,1.504462,0.068264,1.572726,34585,187,0.651515151515,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,264,1.518417,0.068685,1.587102,34849,189,0.650945761224,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,265,1.539700,0.071033,1.610733,35113,181,0.652258010906,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,266,1.566254,0.096591,1.662845,35379,193,0.651685393258,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,267,1.540149,0.076987,1.617135,35645,191,0.651121718569,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,268,1.580827,0.069304,1.650131,35913,185,0.652418679027,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,269,1.591620,0.071209,1.662829,36181,195,0.651851851852,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,270,1.651935,0.067920,1.719855,36451,191,0.651293780613,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,271,1.657359,0.068519,1.725878,36721,185,0.650741270744,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,272,1.640635,0.070989,1.711624,36993,193,0.652014652015,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,273,1.689586,0.076557,1.766143,37263,195,0.651462075293,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,274,1.650751,0.074324,1.725075,37537,191,0.650914945931,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,275,1.677828,0.071910,1.749738,37813,199,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,276,1.652627,0.089155,1.741782,38089,193,0.651626725002,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,277,1.711993,0.074124,1.786117,38363,203,0.651084873772,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,278,1.742939,0.071471,1.814410,38643,195,0.652329749104,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,279,1.735492,0.072761,1.808253,38921,195,0.651787846889,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,280,1.730313,0.073047,1.803359,39201,203,0.651245551601,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,281,1.778726,0.077883,1.856609,39481,199,0.652482269504,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,282,1.745701,0.085873,1.831573,39763,199,0.651945553137,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,283,1.772059,0.081257,1.853316,40045,203,0.651408450704,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,284,1.759440,0.075881,1.835321,40329,197,0.650879236616,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,285,1.787254,0.107474,1.894728,40613,201,0.652099951220,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,286,1.831451,0.076033,1.907483,40899,201,0.651567944251,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,287,1.830020,0.076979,1.906999,41185,197,0.651043670565,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,288,1.863440,0.079463,1.942902,41471,205,0.652251144151,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,289,1.851398,0.079662,1.931060,41761,209,0.651724137931,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,290,1.849160,0.083486,1.932646,42051,201,0.651204714449,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,291,1.864962,0.080942,1.945904,42341,205,0.652399230710,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,292,1.859179,0.082765,1.941944,42633,207,0.651877133106,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,293,1.896328,0.080618,1.976946,42925,205,0.651362472036,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,294,1.910089,0.102064,2.012153,43219,205,0.650852543121,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,295,1.949863,0.078172,2.028034,43513,203,0.652027027027,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,296,1.967081,0.090813,2.057894,43809,211,0.651517042904,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,297,1.979018,0.095189,2.074207,44105,211,0.651011701338,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,298,1.979984,0.100074,2.080058,44403,209,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,299,1.961101,0.090680,2.051781,44701,219,0.651668522645,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,300,1.963272,0.088774,2.052046,45001,211,0.651167687721,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,301,2.089581,0.109180,2.198761,45299,209,0.652317880795,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,302,2.076359,0.120921,2.197281,45603,219,0.651817003069,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,303,2.116339,0.088229,2.204568,45905,213,0.651315789474,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,304,2.122860,0.092176,2.215036,46207,217,0.652459016393,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,306,2.120366,0.099552,2.219918,46819,215,0.651465798046,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,305,2.162824,0.106434,2.269258,46513,221,0.651962572384,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,307,2.136078,0.098006,2.234084,47125,215,0.650975777130,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,308,2.162336,0.096644,2.258980,47433,221,0.652105315373,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,309,2.135568,0.093929,2.229497,47741,217,0.651612903226,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,310,2.143868,0.131099,2.274967,48051,219,0.651127121532,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,311,2.173716,0.101856,2.275572,48361,221,0.652245313557,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,312,2.176456,0.099219,2.275675,48669,217,0.651757188498,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,313,2.175979,0.099950,2.275929,48985,229,0.651275574242,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,314,2.258690,0.104328,2.363018,49299,221,0.652382645354,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,315,2.205817,0.109409,2.315226,49611,223,0.651898734177,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,316,2.262280,0.099554,2.361835,49929,225,0.651421217354,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,317,2.262720,0.123933,2.386653,50245,219,0.650947775993,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,318,2.264927,0.096568,2.361495,50563,223,0.652037617555,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,319,2.286744,0.100212,2.386956,50881,229,0.651564129881,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,320,2.285020,0.105746,2.390766,51201,227,0.651094645985,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,321,2.298888,0.100141,2.399029,51521,229,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,323,2.311513,0.117310,2.428824,52165,225,0.651238796725,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,322,2.343076,0.107832,2.450908,51843,229,0.651704387904,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,324,2.350148,0.127696,2.477844,52489,229,0.652307692308,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,325,2.383338,0.104001,2.487339,52813,237,0.651842064700,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,326,2.388009,0.101377,2.489386,53137,223,0.651376146789,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,327,2.392874,0.103699,2.496572,53465,233,0.652439024390,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,328,2.436480,0.114708,2.551187,53793,235,0.651977230876,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,329,2.414132,0.107238,2.521370,54121,225,0.651515151515,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,330,2.456845,0.131803,2.588647,54451,233,0.651058919064,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,331,2.500680,0.111170,2.611850,54781,231,0.652109954486,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,332,2.460712,0.113222,2.573934,55113,235,0.651651651652,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,333,2.524059,0.118385,2.642444,55445,235,0.651199096569,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,334,2.521800,0.131873,2.653673,55779,237,0.652240301148,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,335,2.678202,0.143800,2.822002,56113,241,0.651785714286,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,336,2.609876,0.119392,2.729267,56449,237,0.651336778513,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,337,2.596739,0.130817,2.727556,56783,235,0.652368334147,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,338,2.682334,0.113609,2.795942,57121,245,0.651917404130,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,339,2.777031,0.132628,2.909659,57461,245,0.651472030951,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,340,2.740672,0.116379,2.857052,57801,235,0.652494114545,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,341,2.735603,0.124128,2.859731,58141,241,0.652046783626,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,342,2.713339,0.112707,2.826046,58481,241,0.651604917627,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,343,2.671451,0.139272,2.810724,58825,237,0.651166539933,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,344,2.706496,0.124938,2.831434,59169,245,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,345,2.680416,0.115491,2.795907,59513,245,0.651735500074,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,346,2.699030,0.115757,2.814787,59857,247,0.651300518582,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,347,2.758387,0.121528,2.879915,60203,243,0.652298850575,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,348,2.726530,0.119201,2.845731,60553,249,0.651863837710,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,349,2.788402,0.172017,2.960419,60899,245,0.651432200868,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,350,2.773672,0.121671,2.895343,61251,247,0.652421652422,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,351,2.787516,0.123201,2.910717,61597,243,0.651989987928,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,352,2.877513,0.127391,3.004904,61953,257,0.651558073654,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,353,2.871588,0.128813,3.000401,62305,251,0.652542372881,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,354,2.847511,0.124923,2.972435,62657,249,0.652114006179,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,355,2.897537,0.127317,3.024854,63013,249,0.651685393258,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,356,3.007538,0.181501,3.189039,63369,253,0.651261810605,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,357,3.139797,0.128633,3.268429,63721,255,0.652235946058,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,358,3.106358,0.128176,3.234533,64083,251,0.651810584958,0,0,0,0,0,0,0,0,0
