run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points
2026-04-30 15:54:35,846,3.137891,0.763107,3.900998,357847
2026-04-30 15:54:35,845,3.232118,0.754623,3.986741,356999
2026-04-30 15:54:35,847,3.122401,0.779345,3.901746,358697
2026-04-30 15:54:35,849,3.146425,0.736674,3.883099,360391
2026-04-30 15:54:35,848,3.179006,0.764689,3.943695,359543
2026-04-30 15:54:35,850,3.169572,0.730786,3.900358,361239
2026-04-30 15:54:35,851,3.147678,0.743513,3.891191,362089
2026-04-30 15:54:35,852,3.182418,0.686002,3.868421,362937
2026-04-30 15:54:35,853,3.153743,0.710420,3.864163,363785
2026-04-30 15:54:35,854,3.186851,0.728406,3.915257,364635
2026-04-30 15:54:35,855,3.138615,0.700916,3.839531,365497
2026-04-30 15:54:35,856,3.103180,0.759969,3.863149,366341
2026-04-30 15:54:35,857,3.182271,0.777841,3.960111,367217
2026-04-30 15:54:35,858,3.189641,0.773455,3.963097,368073
2026-04-30 15:54:35,859,3.172137,0.759283,3.931420,368925
2026-04-30 15:54:35,860,3.173143,0.727097,3.900241,369783
2026-04-30 15:54:35,861,3.163077,0.752697,3.915774,370631
2026-04-30 15:54:35,862,3.177416,0.784347,3.961763,371503
2026-04-30 15:54:35,863,3.189721,0.747925,3.937646,372365
2026-04-30 15:54:35,864,3.252865,0.749921,4.002785,373235
2026-04-30 15:54:35,865,3.212006,0.757324,3.969331,374099
2026-04-30 15:54:35,866,3.192673,0.735895,3.928568,374947
2026-04-30 15:54:35,867,3.252440,0.816744,4.069185,375829
2026-04-30 15:54:35,868,3.195069,0.738589,3.933659,376691
2026-04-30 15:54:35,869,3.289899,0.825405,4.115304,377565
2026-04-30 15:54:35,870,3.381867,0.801572,4.183440,378443
2026-04-30 15:54:35,871,3.335284,0.783895,4.119179,379305
2026-04-30 15:54:35,872,3.254211,0.781049,4.035260,380171
2026-04-30 15:54:35,873,3.282718,0.773970,4.056688,381041
2026-04-30 15:54:35,874,3.248154,0.786525,4.034679,381907
2026-04-30 15:54:35,875,3.287658,0.828440,4.116098,382789
2026-04-30 15:54:35,876,3.254540,0.825690,4.080230,383673
2026-04-30 15:54:35,877,3.243721,0.778058,4.021778,384545
2026-04-30 15:54:35,878,3.358928,0.822821,4.181749,385425
2026-04-30 15:54:35,879,3.284701,0.782038,4.066739,386313
2026-04-30 15:54:35,880,3.301254,0.861008,4.162262,387187
2026-04-30 15:54:35,881,3.244147,0.879244,4.123392,388063
2026-04-30 15:54:35,882,3.281789,0.931202,4.212991,388951
2026-04-30 15:54:35,883,3.288988,1.039561,4.328549,389831
2026-04-30 15:54:35,884,3.411515,0.875268,4.286784,390709
2026-04-30 15:54:35,885,3.562425,1.080719,4.643144,391593
2026-04-30 15:54:35,886,3.723437,1.130504,4.853941,392483
2026-04-30 15:54:35,887,3.596563,1.213268,4.809830,393367
2026-04-30 15:54:35,888,4.396737,1.367076,5.763813,394249
2026-04-30 15:54:35,889,4.530651,1.252084,5.782735,395139
2026-04-30 15:54:35,890,4.586949,1.436887,6.023836,396033
2026-04-30 15:54:35,891,4.841677,1.428687,6.270364,396921
2026-04-30 15:54:35,892,5.240849,1.201041,6.441890,397827
2026-04-30 15:54:35,893,5.426243,0.951093,6.377336,398711
2026-04-30 15:54:35,894,5.268325,1.106102,6.374427,399603
2026-04-30 15:54:35,895,5.216956,0.939133,6.156088,400489
2026-04-30 15:54:35,896,4.432787,0.871461,5.304249,401385
2026-04-30 15:54:35,897,4.424275,0.851418,5.275693,402285
2026-04-30 15:54:35,898,4.273455,0.915641,5.189096,403173
2026-04-30 15:54:35,899,3.944092,0.845704,4.789796,404065
2026-04-30 15:54:35,900,3.724639,0.812700,4.537338,404973
2026-04-30 15:54:35,901,3.577045,0.770359,4.347404,405891
2026-04-30 15:54:35,902,3.553141,0.789922,4.343064,406789
2026-04-30 15:54:35,903,3.532431,0.854437,4.386868,407683
2026-04-30 15:54:35,905,3.341142,0.939392,4.280534,409495
2026-04-30 15:54:35,904,3.359122,0.948510,4.307632,408589
2026-04-30 15:54:35,906,3.398103,0.913376,4.311479,410399
2026-04-30 15:54:35,907,3.498215,0.844973,4.343187,411305
2026-04-30 15:54:35,908,3.430787,0.810641,4.241429,412193
2026-04-30 15:54:35,909,3.609966,0.954282,4.564248,413123
2026-04-30 15:54:35,911,3.681421,0.907676,4.589097,414935
2026-04-30 15:54:35,910,3.686981,0.978261,4.665242,414033
2026-04-30 15:54:35,913,3.828804,0.967151,4.795955,416761
2026-04-30 15:54:35,912,3.893840,0.961279,4.855118,415847
2026-04-30 15:54:35,914,3.979115,1.092649,5.071764,417687
2026-04-30 15:54:35,915,3.959328,1.098068,5.057396,418601
2026-04-30 15:54:35,916,4.061202,1.041026,5.102228,419505
2026-04-30 15:54:35,917,4.170654,1.005630,5.176285,420425
2026-04-30 15:54:35,918,4.173028,0.969014,5.142042,421343
2026-04-30 15:54:35,919,4.201552,0.959764,5.161315,422269
2026-04-30 15:54:35,920,4.058827,1.041789,5.100616,423181
2026-04-30 15:54:35,921,4.060633,1.025419,5.086052,424115
2026-04-30 15:54:35,922,4.032536,1.012256,5.044792,425015
2026-04-30 15:54:35,923,4.094195,0.939821,5.034017,425945
2026-04-30 15:54:35,924,3.956783,0.815179,4.771962,426867
2026-04-30 15:54:35,925,3.738841,0.883123,4.621964,427795
2026-04-30 15:54:35,926,3.720781,0.847026,4.567807,428715
2026-04-30 15:54:35,927,3.767778,0.888135,4.655912,429637
2026-04-30 15:54:35,928,3.596250,0.817536,4.413786,430557
2026-04-30 15:54:35,929,3.580439,0.879609,4.460048,431511
2026-04-30 15:54:35,930,3.562750,1.046155,4.608905,432419
2026-04-30 15:54:35,931,3.705733,0.869868,4.575601,433351
2026-04-30 15:54:35,932,3.725496,0.827981,4.553477,434299
2026-04-30 15:54:35,933,3.674819,0.834058,4.508877,435225
2026-04-30 15:54:35,934,3.744816,0.856942,4.601757,436163
2026-04-30 15:54:35,935,3.749313,0.895457,4.644770,437095
2026-04-30 15:54:35,936,3.632048,0.950053,4.582101,438031
2026-04-30 15:54:35,937,3.739435,0.873542,4.612978,438965
2026-04-30 15:54:35,938,3.695002,0.990633,4.685635,439911
2026-04-30 15:54:35,939,3.719706,0.952966,4.672673,440843
2026-04-30 15:54:35,940,3.664625,0.926481,4.591106,441783
2026-04-30 15:54:35,941,3.738321,0.851236,4.589557,442715
2026-04-30 15:54:35,942,3.726852,0.863405,4.590257,443655
2026-04-30 15:54:35,943,3.806047,0.853949,4.659996,444599
2026-04-30 15:54:35,944,3.711819,0.954358,4.666177,445549
2026-04-30 15:54:35,945,3.751444,0.902135,4.653579,446483
2026-04-30 15:54:35,946,3.749654,0.973179,4.722833,447439
2026-04-30 15:54:35,947,3.776734,0.954216,4.730951,448393
2026-04-30 15:54:35,948,3.800664,0.857437,4.658101,449317
2026-04-30 15:54:35,949,3.761828,0.936442,4.698270,450275
2026-04-30 15:54:35,950,3.818536,0.871891,4.690428,451223
2026-04-30 15:54:35,951,3.815384,0.892906,4.708290,452177
2026-04-30 15:54:35,952,3.702812,0.896550,4.599361,453131
2026-04-30 15:54:35,953,3.741858,0.870792,4.612650,454083
2026-04-30 15:54:35,954,3.756252,1.051544,4.807796,455037
2026-04-30 15:54:35,956,3.750466,1.030678,4.781144,456937
2026-04-30 15:54:35,955,3.762023,1.016300,4.778323,455987
2026-04-30 15:54:35,957,4.019896,0.998146,5.018042,457903
2026-04-30 15:54:35,958,4.060333,1.029164,5.089497,458861
2026-04-30 15:54:35,959,4.243958,0.997022,5.240979,459811
2026-04-30 15:54:35,960,4.104398,1.032579,5.136977,460777
2026-04-30 15:54:35,961,4.381791,1.084302,5.466093,461743
2026-04-30 15:54:35,962,4.331455,1.059859,5.391315,462693
2026-04-30 15:54:35,963,4.190317,1.033955,5.224273,463651
2026-04-30 15:54:35,964,4.246794,1.085631,5.332426,464613
2026-04-30 15:54:35,965,4.281655,0.945477,5.227132,465593
2026-04-30 15:54:35,966,4.141082,0.983296,5.124378,466549
2026-04-30 15:54:35,967,4.312341,0.970781,5.283122,467531
2026-04-30 15:54:35,968,4.006382,0.975388,4.981770,468491
2026-04-30 15:54:35,969,4.074832,1.009796,5.084628,469459
2026-04-30 15:54:35,970,4.009429,1.028019,5.037448,470437
2026-04-30 15:54:35,971,4.021009,1.001927,5.022936,471377
2026-04-30 15:54:35,972,3.946319,1.018261,4.964580,472377
2026-04-30 15:54:35,973,3.966931,1.032162,4.999094,473351
2026-04-30 15:54:35,974,3.947085,1.034764,4.981849,474301
2026-04-30 15:54:35,975,4.017134,1.049970,5.067104,475285
2026-04-30 15:54:35,976,3.940128,0.997920,4.938049,476247
2026-04-30 15:54:35,977,3.992214,1.090288,5.082502,477235
2026-04-30 15:54:35,978,3.980711,1.069166,5.049877,478223
2026-04-30 15:54:35,979,4.054703,1.005840,5.060543,479185
2026-04-30 15:54:35,980,4.090915,1.056994,5.147909,480171
2026-04-30 15:54:35,981,4.012126,0.998170,5.010296,481153
2026-04-30 15:54:35,982,4.038358,0.997322,5.035680,482127
2026-04-30 15:54:35,983,4.028295,1.025052,5.053347,483121
2026-04-30 15:54:35,984,3.952537,1.046354,4.998891,484103
2026-04-30 15:54:35,985,4.053224,1.004151,5.057375,485091
2026-04-30 15:54:35,986,4.070143,1.044282,5.114425,486069
2026-04-30 15:54:35,987,4.095116,1.112012,5.207129,487063
2026-04-30 15:54:35,988,4.092794,1.078374,5.171169,488053
2026-04-30 15:54:35,989,4.121943,1.101009,5.222952,489031
2026-04-30 15:54:35,990,4.146618,1.002722,5.149340,490031
2026-04-30 15:54:35,991,4.213434,1.033005,5.246439,491009
2026-04-30 15:54:35,992,4.099004,1.086837,5.185842,492011
2026-04-30 15:54:35,993,4.129524,1.082687,5.212211,492981
2026-04-30 15:54:35,994,4.172369,1.046193,5.218562,493995
2026-04-30 15:54:35,995,4.147554,1.028264,5.175819,494995
2026-04-30 15:54:35,996,4.136598,1.103590,5.240188,495979
2026-04-30 15:54:35,997,4.128126,1.100940,5.229066,496977
2026-04-30 15:54:35,998,4.144696,1.010352,5.155048,497969
2026-04-30 15:54:35,999,4.192454,1.045919,5.238373,498971
2026-04-30 15:54:35,1000,3.999927,1.132017,5.131944,499973
